issn_l,cr_year,cc,cc_total,jn_all,prop
1468-1366,2021,CC BY-NC-ND,24,90,0.26666666666666666
1468-1366,2021,CC BY,4,90,0.044444444444444446
1468-1366,2022,CC BY,1,33,0.030303030303030304
1468-1366,2022,CC BY-NC-ND,4,33,0.12121212121212122
1468-1749,2017,NA,0,55,0
1468-1749,2018,NA,0,39,0
1468-1749,2019,CC BY-NC-ND,1,57,0.017543859649122806
1468-1749,2020,CC BY-NC-ND,1,44,0.022727272727272728
1468-1749,2021,CC BY-NC-ND,4,64,0.0625
1468-1749,2022,CC BY-NC-ND,1,33,0.030303030303030304
1468-1811,2017,CC BY-NC-ND,8,57,0.14035087719298245
1468-1811,2018,CC BY,1,60,0.016666666666666666
1468-1811,2019,CC BY,1,49,0.02040816326530612
1468-1811,2019,CC BY-NC-ND,6,49,0.12244897959183673
1468-1811,2020,CC BY-NC-ND,5,57,0.08771929824561403
1468-1811,2020,CC BY,2,57,0.03508771929824561
1468-1811,2021,CC BY-NC-ND,5,53,0.09433962264150944
1468-1811,2021,CC BY,2,53,0.03773584905660377
1468-1811,2022,CC BY-NC-ND,5,47,0.10638297872340426
1468-1811,2022,CC BY,3,47,0.06382978723404255
1468-215X,2017,NA,0,75,0
1468-215X,2018,CC BY-NC,2,65,0.03076923076923077
1468-215X,2018,CC BY,1,65,0.015384615384615385
1468-215X,2019,CC BY,9,71,0.1267605633802817
1468-215X,2019,CC BY-NC,7,71,0.09859154929577464
1468-215X,2020,CC BY,9,71,0.1267605633802817
1468-215X,2020,CC BY-NC,9,71,0.1267605633802817
1468-215X,2021,CC BY,19,66,0.2878787878787879
1468-215X,2021,CC BY-NC,6,66,0.09090909090909091
1468-215X,2022,CC BY,11,51,0.21568627450980393
1468-215X,2022,CC BY-NC,6,51,0.11764705882352941
1468-2486,2017,CC BY,1,68,0.014705882352941176
1468-2486,2018,CC BY,3,91,0.03296703296703297
1468-2486,2018,CC BY-NC,3,91,0.03296703296703297
1468-2486,2019,CC BY-NC,2,61,0.03278688524590164
1468-2486,2019,CC BY-NC-ND,2,61,0.03278688524590164
1468-2486,2019,CC BY,5,61,0.08196721311475409
1468-2486,2020,CC BY-NC,1,100,0.01
1468-2486,2020,CC BY,7,100,0.07
1468-2486,2021,CC BY,10,66,0.15151515151515152
1468-2486,2021,CC BY-NC-ND,1,66,0.015151515151515152
1468-2486,2021,CC BY-NC,2,66,0.030303030303030304
1468-2486,2022,CC BY,10,58,0.1724137931034483
1468-2486,2022,CC BY-NC,7,58,0.1206896551724138
1468-2486,2022,CC BY-NC-ND,2,58,0.034482758620689655
1468-2702,2017,CC BY,1,49,0.02040816326530612
1468-2702,2018,CC BY,4,68,0.058823529411764705
1468-2702,2018,CC BY-NC,2,68,0.029411764705882353
1468-2702,2019,CC BY-NC,4,43,0.09302325581395349
1468-2702,2019,CC BY-NC-ND,2,43,0.046511627906976744
1468-2702,2019,CC BY,6,43,0.13953488372093023
1468-2702,2020,CC BY-NC-ND,1,34,0.029411764705882353
1468-2702,2020,CC BY,5,34,0.14705882352941177
1468-2702,2021,CC BY-NC,4,54,0.07407407407407407
1468-2702,2021,CC BY,9,54,0.16666666666666666
1468-2702,2021,CC BY-NC-ND,1,54,0.018518518518518517
1468-2702,2022,CC BY-NC,2,30,0.06666666666666667
1468-2702,2022,CC BY,6,30,0.2
1468-2737,2017,NA,0,50,0
1468-2737,2018,NA,0,58,0
1468-2737,2019,CC BY,1,66,0.015151515151515152
1468-2737,2020,CC BY-NC-ND,2,76,0.02631578947368421
1468-2737,2020,CC BY,2,76,0.02631578947368421
1468-2737,2021,CC BY-NC-ND,3,55,0.05454545454545454
1468-2737,2021,CC BY,1,55,0.01818181818181818
1468-2745,2017,CC BY,1,39,0.02564102564102564
1468-2745,2018,CC BY,1,45,0.022222222222222223
1468-2745,2018,CC BY-NC-ND,1,45,0.022222222222222223
1468-2745,2019,CC BY-NC-ND,3,47,0.06382978723404255
1468-2745,2020,CC BY-NC-ND,2,31,0.06451612903225806
1468-2745,2020,CC BY,1,31,0.03225806451612903
1468-2745,2021,CC BY-NC-ND,2,34,0.058823529411764705
1468-2745,2022,CC BY-NC-ND,3,38,0.07894736842105263
1468-2753,2017,CC BY,1,19,0.05263157894736842
1468-2761,2017,NA,0,58,0
1468-2761,2018,NA,0,46,0
1468-2761,2019,NA,0,26,0
1468-2761,2020,CC BY,12,38,0.3157894736842105
1468-2761,2020,CC BY-NC-ND,2,38,0.05263157894736842
1468-2761,2021,CC BY-NC-ND,8,35,0.22857142857142856
1468-2761,2021,CC BY,1,35,0.02857142857142857
1468-2761,2022,CC BY-NC-ND,3,9,0.3333333333333333
1468-2761,2022,CC BY,1,9,0.1111111111111111
1468-3849,2017,CC BY,1,50,0.02
1468-3849,2018,NA,0,66,0
1468-3849,2019,CC BY-NC-ND,1,51,0.0196078431372549
1468-3849,2020,CC BY-NC-ND,1,38,0.02631578947368421
1468-3849,2021,NA,0,44,0
1468-3849,2022,CC BY,1,36,0.027777777777777776
1468-3849,2022,CC BY-NC-ND,1,36,0.027777777777777776
1468-3857,2017,NA,0,32,0
1468-3857,2018,CC BY-NC-ND,1,47,0.02127659574468085
1468-3857,2018,CC BY,1,47,0.02127659574468085
1468-3857,2019,CC BY-NC-ND,1,57,0.017543859649122806
1468-3857,2020,CC BY-NC-ND,4,42,0.09523809523809523
1468-3857,2021,CC BY,1,40,0.025
1468-3857,2021,CC BY-NC-ND,6,40,0.15
1468-3857,2022,CC BY,1,59,0.01694915254237288
1468-3857,2022,CC BY-NC-ND,4,59,0.06779661016949153
1468-4527,2017,NA,0,65,0
1468-4527,2018,NA,0,76,0
1468-4527,2019,NA,0,94,0
1468-4527,2020,NA,0,81,0
1468-4527,2021,NA,0,103,0
1468-4527,2022,NA,0,57,0
1468-4845,2017,NA,0,59,0
1468-4845,2018,NA,0,68,0
1468-4845,2019,NA,0,43,0
1468-4845,2020,NA,0,50,0
1468-4845,2021,NA,0,48,0
1468-4845,2022,NA,0,30,0
1468-5248,2017,CC BY-NC-ND,3,53,0.05660377358490566
1468-5248,2018,NA,0,44,0
1468-5248,2019,CC BY-NC-ND,3,35,0.08571428571428572
1468-5248,2020,CC BY-NC-ND,1,43,0.023255813953488372
1468-5248,2021,CC BY-NC-ND,3,28,0.10714285714285714
1468-5248,2022,CC BY-NC-ND,2,20,0.1
1468-8417,2017,NA,0,43,0
1468-8417,2018,NA,0,56,0
1468-8417,2019,CC BY-NC-ND,3,65,0.046153846153846156
1468-8417,2020,CC BY-NC-ND,3,58,0.05172413793103448
1468-8417,2021,CC BY-NC-ND,4,57,0.07017543859649122
1468-8417,2021,CC BY,2,57,0.03508771929824561
1468-8417,2022,CC BY-NC-ND,4,27,0.14814814814814814
1468-9367,2017,NA,0,42,0
1468-9367,2018,NA,0,35,0
1468-9367,2019,NA,0,29,0
1468-9367,2020,CC BY-NC-ND,1,29,0.034482758620689655
1468-9367,2021,NA,0,34,0
1468-9367,2022,CC BY,1,30,0.03333333333333333
1469-1930,2017,NA,0,44,0
1469-1930,2018,NA,0,46,0
1469-1930,2019,NA,0,47,0
1469-1930,2020,NA,0,98,0
1469-1930,2021,NA,0,74,0
1469-1930,2022,NA,0,27,0
1469-1957,2017,NA,0,18,0
1469-1957,2018,NA,0,15,0
1469-1957,2019,NA,0,21,0
1469-1957,2020,CC BY,1,16,0.0625
1469-1957,2021,CC BY-NC-ND,1,9,0.1111111111111111
1469-1957,2022,CC BY-NC-ND,2,8,0.25
1469-221X,2017,CC BY,29,224,0.12946428571428573
1469-221X,2017,CC BY-NC-ND,7,224,0.03125
1469-221X,2018,CC BY-NC-ND,14,228,0.06140350877192982
1469-221X,2018,CC BY,33,228,0.14473684210526316
1469-221X,2019,CC BY,76,275,0.27636363636363637
1469-221X,2019,CC BY-NC-ND,8,275,0.02909090909090909
1469-221X,2020,CC BY,96,327,0.29357798165137616
1469-221X,2020,CC BY-NC-ND,31,327,0.09480122324159021
1469-221X,2020,CC BY-NC,1,327,0.0030581039755351682
1469-221X,2021,CC BY,69,349,0.1977077363896848
1469-221X,2021,CC BY-NC,1,349,0.0028653295128939827
1469-221X,2021,CC BY-NC-ND,87,349,0.2492836676217765
1469-221X,2022,CC BY-NC-ND,55,215,0.2558139534883721
1469-221X,2022,CC BY,55,215,0.2558139534883721
1469-3062,2017,CC BY,7,62,0.11290322580645161
1469-3062,2017,CC BY-NC-ND,7,62,0.11290322580645161
1469-3062,2018,CC BY,17,90,0.18888888888888888
1469-3062,2018,CC BY-NC-ND,6,90,0.06666666666666667
1469-3062,2019,CC BY,5,88,0.056818181818181816
1469-3062,2019,CC BY-NC-ND,18,88,0.20454545454545456
1469-3062,2020,CC BY-NC-ND,14,92,0.15217391304347827
1469-3062,2020,CC BY,10,92,0.10869565217391304
1469-3062,2021,CC BY-NC-ND,29,87,0.3333333333333333
1469-3062,2021,CC BY,11,87,0.12643678160919541
1469-3062,2022,CC BY-NC-ND,33,94,0.35106382978723405
1469-3062,2022,CC BY,8,94,0.0851063829787234
1469-7017,2017,CC BY-NC-ND,1,19,0.05263157894736842
1469-7017,2018,NA,0,23,0
1469-7017,2019,NA,0,9,0
1469-7017,2020,CC BY-NC-ND,3,21,0.14285714285714285
1469-7017,2020,CC BY,1,21,0.047619047619047616
1469-7017,2021,CC BY-NC-ND,6,30,0.2
1469-7017,2022,CC BY-NC-ND,4,12,0.3333333333333333
1469-7017,2022,CC BY,2,12,0.16666666666666666
1469-7688,2017,CC BY,2,129,0.015503875968992248
1469-7688,2017,CC BY-NC-ND,3,129,0.023255813953488372
1469-7688,2018,CC BY-NC-ND,2,162,0.012345679012345678
1469-7688,2019,CC BY,2,136,0.014705882352941176
1469-7688,2020,CC BY-NC-ND,5,148,0.033783783783783786
1469-7688,2020,CC BY,3,148,0.02027027027027027
1469-7688,2021,CC BY-NC-ND,16,117,0.13675213675213677
1469-7688,2021,CC BY,5,117,0.042735042735042736
1469-7688,2022,CC BY-NC-ND,8,86,0.09302325581395349
1469-7688,2022,CC BY,4,86,0.046511627906976744
1469-9524,2017,CC BY,1,23,0.043478260869565216
1469-9524,2017,CC BY-NC-ND,1,23,0.043478260869565216
1469-9524,2018,NA,0,30,0
1469-9524,2019,NA,0,22,0
1469-9524,2020,CC BY-NC-ND,1,22,0.045454545454545456
1469-9524,2021,CC BY,1,21,0.047619047619047616
1469-9524,2021,CC BY-NC-ND,1,21,0.047619047619047616
1469-9524,2022,CC BY-NC-ND,1,18,0.05555555555555555
1470-0328,2017,CC BY,9,587,0.015332197614991482
1470-0328,2017,CC BY-NC,8,587,0.013628620102214651
1470-0328,2017,CC BY-NC-ND,6,587,0.010221465076660987
1470-0328,2018,CC BY,9,472,0.019067796610169493
1470-0328,2018,CC BY-NC,16,472,0.03389830508474576
1470-0328,2018,CC BY-NC-ND,4,472,0.00847457627118644
1470-0328,2019,CC BY,24,386,0.06217616580310881
1470-0328,2019,CC BY-NC-ND,5,386,0.012953367875647668
1470-0328,2019,CC BY-NC,10,386,0.025906735751295335
1470-0328,2020,CC BY-NC,9,526,0.017110266159695818
1470-0328,2020,CC BY-NC-ND,17,526,0.03231939163498099
1470-0328,2020,CC BY,68,526,0.12927756653992395
1470-0328,2021,CC BY,51,395,0.1291139240506329
1470-0328,2021,CC BY-NC-ND,34,395,0.08607594936708861
1470-0328,2021,CC BY-NC,15,395,0.0379746835443038
1470-0328,2022,CC BY,41,254,0.16141732283464566
1470-0328,2022,CC BY-NC,5,254,0.01968503937007874
1470-0328,2022,CC BY-NC-ND,27,254,0.1062992125984252
1470-1626,2017,CC BY,5,194,0.02577319587628866
1470-1626,2018,CC BY,8,152,0.05263157894736842
1470-1626,2019,CC BY,15,134,0.11194029850746269
1470-1626,2020,CC BY,2,188,0.010638297872340425
1470-1626,2021,CC BY,14,151,0.09271523178807947
1470-1626,2022,CC BY,12,86,0.13953488372093023
1470-2029,2017,NA,0,36,0
1470-2029,2018,NA,0,13,0
1470-2029,2019,NA,0,29,0
1470-2029,2020,NA,0,23,0
1470-2029,2021,CC BY,2,24,0.08333333333333333
1470-2029,2021,CC BY-NC-ND,3,24,0.125
1470-2029,2022,CC BY,2,12,0.16666666666666666
1470-2029,2022,CC BY-NC-ND,1,12,0.08333333333333333
1470-2045,2017,CC BY,16,651,0.02457757296466974
1470-2045,2017,CC BY-NC-ND,9,651,0.013824884792626729
1470-2045,2018,CC BY-NC-ND,12,636,0.018867924528301886
1470-2045,2018,CC BY,12,636,0.018867924528301886
1470-2045,2019,CC BY-NC-ND,7,594,0.011784511784511785
1470-2045,2019,CC BY,15,594,0.025252525252525252
1470-2045,2020,CC BY-NC-ND,6,527,0.011385199240986717
1470-2045,2020,CC BY,13,527,0.024667931688804556
1470-2045,2021,CC BY-NC-ND,4,520,0.007692307692307693
1470-2045,2021,CC BY,12,520,0.023076923076923078
1470-2045,2022,CC BY,22,431,0.05104408352668213
1470-2045,2022,CC BY-NC-ND,4,431,0.009280742459396751
1470-2266,2017,CC BY,5,28,0.17857142857142858
1470-2266,2018,CC BY-NC,1,30,0.03333333333333333
1470-2266,2018,CC BY-NC-ND,4,30,0.13333333333333333
1470-2266,2019,CC BY-NC-ND,3,43,0.06976744186046512
1470-2266,2019,CC BY-NC,3,43,0.06976744186046512
1470-2266,2019,CC BY,6,43,0.13953488372093023
1470-2266,2020,CC BY-NC-ND,6,35,0.17142857142857143
1470-2266,2020,CC BY-NC,1,35,0.02857142857142857
1470-2266,2020,CC BY,6,35,0.17142857142857143
1470-2266,2021,CC BY,6,41,0.14634146341463414
1470-2266,2021,CC BY-NC-ND,11,41,0.2682926829268293
1470-2266,2021,CC BY-NC,7,41,0.17073170731707318
1470-2266,2022,CC BY-NC,2,42,0.047619047619047616
1470-2266,2022,CC BY-NC-ND,8,42,0.19047619047619047
1470-2266,2022,CC BY,13,42,0.30952380952380953
1470-2436,2017,NA,0,27,0
1470-2436,2018,NA,0,27,0
1470-2436,2019,CC BY-NC-ND,3,29,0.10344827586206896
1470-2436,2019,CC BY,1,29,0.034482758620689655
1470-2436,2020,CC BY,1,31,0.03225806451612903
1470-2436,2020,CC BY-NC-ND,4,31,0.12903225806451613
1470-2436,2021,CC BY,6,35,0.17142857142857143
1470-2436,2021,CC BY-NC-ND,6,35,0.17142857142857143
1470-2436,2022,CC BY-NC-ND,7,43,0.16279069767441862
1470-2436,2022,CC BY,4,43,0.09302325581395349
1470-2541,2017,NA,0,13,0
1470-2541,2018,CC BY-NC-ND,1,16,0.0625
1470-2541,2019,NA,0,24,0
1470-2541,2020,CC BY-NC-ND,2,28,0.07142857142857142
1470-2541,2021,CC BY,1,13,0.07692307692307693
1470-2541,2021,CC BY-NC-ND,5,13,0.38461538461538464
1470-2541,2022,CC BY-NC-ND,6,17,0.35294117647058826
1470-2541,2022,CC BY,1,17,0.058823529411764705
1470-269X,2017,CC BY,1,62,0.016129032258064516
1470-269X,2017,CC BY-NC-SA,6,62,0.0967741935483871
1470-269X,2017,CC BY-NC-ND,3,62,0.04838709677419355
1470-269X,2018,CC BY,5,58,0.08620689655172414
1470-269X,2018,CC BY-NC-ND,2,58,0.034482758620689655
1470-269X,2019,CC BY,8,74,0.10810810810810811
1470-269X,2020,CC BY,13,63,0.20634920634920634
1470-269X,2021,CC BY,12,58,0.20689655172413793
1470-269X,2022,CC BY,13,28,0.4642857142857143
1470-3297,2017,CC BY-NC-ND,2,81,0.024691358024691357
1470-3297,2018,CC BY-NC-ND,2,62,0.03225806451612903
1470-3297,2019,CC BY-NC-ND,3,78,0.038461538461538464
1470-3297,2020,CC BY,1,84,0.011904761904761904
1470-3297,2021,CC BY-NC-ND,11,84,0.13095238095238096
1470-3297,2021,CC BY,2,84,0.023809523809523808
1470-3297,2022,CC BY-NC-ND,8,58,0.13793103448275862
1470-482X,2017,CC BY-NC,2,27,0.07407407407407407
1470-482X,2018,CC BY,2,33,0.06060606060606061
1470-482X,2018,CC BY-NC,4,33,0.12121212121212122
1470-482X,2019,CC BY,1,27,0.037037037037037035
1470-482X,2020,NA,0,22,0
1470-482X,2021,CC BY,2,26,0.07692307692307693
1470-482X,2022,CC BY-NC,1,10,0.1
1470-482X,2022,CC BY,3,10,0.3
1470-4994,2017,NA,0,18,0
1470-4994,2018,NA,0,27,0
1470-4994,2019,NA,0,33,0
1470-4994,2020,NA,0,48,0
1470-4994,2021,CC BY-NC-ND,4,34,0.11764705882352941
1470-4994,2022,NA,0,59,0
1470-5427,2017,NA,0,21,0
1470-5427,2018,NA,0,19,0
1470-5427,2019,CC BY,1,19,0.05263157894736842
1470-5427,2020,CC BY,1,20,0.05
1470-5427,2021,CC BY,8,22,0.36363636363636365
1470-5427,2022,CC BY,5,17,0.29411764705882354
1470-6423,2017,CC BY,1,78,0.01282051282051282
1470-6423,2018,NA,0,78,0
1470-6423,2019,CC BY,2,47,0.0425531914893617
1470-6423,2020,CC BY-NC,2,77,0.025974025974025976
1470-6423,2020,CC BY-NC-ND,4,77,0.05194805194805195
1470-6423,2020,CC BY,5,77,0.06493506493506493
1470-6423,2021,CC BY-NC,1,119,0.008403361344537815
1470-6423,2021,CC BY,7,119,0.058823529411764705
1470-6423,2021,CC BY-NC-ND,6,119,0.05042016806722689
1470-6423,2022,CC BY,11,103,0.10679611650485436
1470-6423,2022,CC BY-NC-ND,12,103,0.11650485436893204
1470-6423,2022,CC BY-NC,1,103,0.009708737864077669
1470-7853,2017,NA,0,50,0
1470-7853,2018,NA,0,92,0
1470-7853,2019,CC BY-NC,1,81,0.012345679012345678
1470-7853,2020,CC BY,4,45,0.08888888888888889
1470-7853,2020,CC BY-NC,1,45,0.022222222222222223
1470-7853,2021,CC BY-NC,2,38,0.05263157894736842
1470-7853,2021,CC BY,1,38,0.02631578947368421
1470-7853,2022,CC BY-NC,3,29,0.10344827586206896
1470-7853,2022,CC BY,1,29,0.034482758620689655
1470-8175,2017,CC BY,1,66,0.015151515151515152
1470-8175,2018,CC BY,1,74,0.013513513513513514
1470-8175,2018,CC BY-NC-ND,1,74,0.013513513513513514
1470-8175,2019,CC BY-NC-ND,1,105,0.009523809523809525
1470-8175,2019,CC BY,1,105,0.009523809523809525
1470-8175,2020,CC BY,7,136,0.051470588235294115
1470-8175,2020,CC BY-NC-ND,2,136,0.014705882352941176
1470-8175,2021,CC BY-NC,2,97,0.020618556701030927
1470-8175,2021,CC BY,3,97,0.030927835051546393
1470-8175,2021,CC BY-NC-ND,6,97,0.061855670103092786
1470-8175,2022,CC BY-NC-ND,6,73,0.0821917808219178
1470-8175,2022,CC BY-NC,2,73,0.0273972602739726
1470-8175,2022,CC BY,6,73,0.0821917808219178
1470-8272,2017,NA,0,37,0
1470-8272,2018,CC BY,2,29,0.06896551724137931
1470-8272,2019,CC BY,1,42,0.023809523809523808
1470-8272,2020,CC BY,12,49,0.24489795918367346
1470-8272,2021,CC BY,9,50,0.18
1470-8272,2022,CC BY,9,37,0.24324324324324326
1470-8396,2017,NA,0,24,0
1470-8396,2018,NA,0,20,0
1470-8396,2019,CC BY,2,19,0.10526315789473684
1470-8396,2020,CC BY-NC,1,19,0.05263157894736842
1470-8396,2020,CC BY,2,19,0.10526315789473684
1470-8396,2021,NA,0,11,0
1470-8396,2022,NA,0,1,0
1470-8477,2017,CC BY,2,55,0.03636363636363636
1470-8477,2018,CC BY,1,50,0.02
1470-8477,2019,CC BY,1,30,0.03333333333333333
1470-8477,2020,CC BY-NC-ND,2,63,0.031746031746031744
1470-8477,2020,CC BY,1,63,0.015873015873015872
1470-8477,2021,CC BY,4,60,0.06666666666666667
1470-8477,2021,CC BY-NC-ND,3,60,0.05
1470-8477,2022,CC BY,4,47,0.0851063829787234
1470-8477,2022,CC BY-NC-ND,7,47,0.14893617021276595
1470-8914,2017,NA,0,56,0
1470-8914,2018,NA,0,36,0
1470-8914,2019,NA,0,34,0
1470-8914,2020,CC BY,2,41,0.04878048780487805
1470-8914,2021,CC BY,4,41,0.0975609756097561
1470-8914,2022,CC BY,3,61,0.04918032786885246
1470-9236,2017,CC BY,7,58,0.1206896551724138
1470-9236,2018,CC BY,2,59,0.03389830508474576
1470-9236,2019,CC BY,2,72,0.027777777777777776
1470-9236,2020,CC BY,8,71,0.11267605633802817
1470-9236,2021,CC BY,3,52,0.057692307692307696
1470-9236,2022,CC BY,8,61,0.13114754098360656
1471-0153,2017,NA,0,80,0
1471-0153,2018,CC BY-NC-ND,4,72,0.05555555555555555
1471-0153,2019,NA,0,65,0
1471-0153,2020,CC BY-NC-ND,1,77,0.012987012987012988
1471-0153,2020,CC BY,2,77,0.025974025974025976
1471-0153,2021,CC BY-NC-ND,5,101,0.04950495049504951
1471-0153,2021,CC BY,2,101,0.019801980198019802
1471-0153,2022,CC BY-NC-ND,1,59,0.01694915254237288
1471-0153,2022,CC BY,2,59,0.03389830508474576
1471-0358,2017,CC BY,1,42,0.023809523809523808
1471-0358,2017,CC BY-NC-ND,1,42,0.023809523809523808
1471-0358,2018,CC BY,1,50,0.02
1471-0358,2019,CC BY,2,45,0.044444444444444446
1471-0358,2019,CC BY-NC-ND,2,45,0.044444444444444446
1471-0358,2019,CC BY-NC,1,45,0.022222222222222223
1471-0358,2020,CC BY,3,47,0.06382978723404255
1471-0358,2020,CC BY-NC,2,47,0.0425531914893617
1471-0358,2020,CC BY-NC-ND,3,47,0.06382978723404255
1471-0358,2021,CC BY-NC-ND,11,67,0.16417910447761194
1471-0358,2021,CC BY,8,67,0.11940298507462686
1471-0358,2021,CC BY-NC,1,67,0.014925373134328358
1471-0358,2022,CC BY-NC-ND,9,41,0.21951219512195122
1471-0358,2022,CC BY,5,41,0.12195121951219512
1471-0684,2017,NA,0,43,0
1471-0684,2018,NA,0,48,0
1471-0684,2019,CC BY,5,55,0.09090909090909091
1471-0684,2020,CC BY,11,49,0.22448979591836735
1471-0684,2020,CC BY-NC-ND,1,49,0.02040816326530612
1471-0684,2021,CC BY-NC-SA,1,53,0.018867924528301886
1471-0684,2021,CC BY,20,53,0.37735849056603776
1471-0684,2022,CC BY-SA,1,38,0.02631578947368421
1471-0684,2022,CC BY,13,38,0.34210526315789475
1471-1834,2017,CC BY-NC-ND,1,35,0.02857142857142857
1471-1834,2018,CC BY-NC,1,37,0.02702702702702703
1471-1834,2018,CC BY,3,37,0.08108108108108109
1471-1834,2019,CC BY,1,43,0.023255813953488372
1471-1834,2020,CC BY,7,41,0.17073170731707318
1471-1834,2021,CC BY,3,53,0.05660377358490566
1471-1834,2021,CC BY-NC,2,53,0.03773584905660377
1471-1834,2021,CC BY-NC-ND,3,53,0.05660377358490566
1471-1834,2022,CC BY-NC,4,40,0.1
1471-1834,2022,CC BY-NC-ND,5,40,0.125
1471-1834,2022,CC BY,5,40,0.125
1471-2598,2017,CC BY,1,157,0.006369426751592357
1471-2598,2018,CC BY,2,139,0.014388489208633094
1471-2598,2019,CC BY-NC-ND,11,142,0.07746478873239436
1471-2598,2019,CC BY,1,142,0.007042253521126761
1471-2598,2020,CC BY-NC-ND,14,181,0.07734806629834254
1471-2598,2021,CC BY-NC-ND,17,138,0.12318840579710146
1471-2598,2022,CC BY-NC-ND,13,82,0.15853658536585366
1471-2598,2022,CC BY,1,82,0.012195121951219513
1471-3802,2017,NA,0,29,0
1471-3802,2018,NA,0,28,0
1471-3802,2019,CC BY,1,26,0.038461538461538464
1471-3802,2019,CC BY-NC-ND,1,26,0.038461538461538464
1471-3802,2020,CC BY,1,10,0.1
1471-3802,2020,CC BY-NC,2,10,0.2
1471-3802,2021,CC BY-NC-ND,7,44,0.1590909090909091
1471-3802,2021,CC BY-NC,2,44,0.045454545454545456
1471-3802,2021,CC BY,10,44,0.22727272727272727
1471-3802,2022,CC BY,8,20,0.4
1471-3802,2022,CC BY-NC,2,20,0.1
1471-3802,2022,CC BY-NC-ND,4,20,0.2
1471-4175,2017,NA,0,28,0
1471-4175,2018,NA,0,24,0
1471-4175,2019,NA,0,36,0
1471-4175,2020,NA,0,47,0
1471-4175,2021,NA,0,91,0
1471-4175,2022,NA,0,61,0
1471-4787,2017,CC BY,1,30,0.03333333333333333
1471-4787,2018,NA,0,27,0
1471-4787,2019,CC BY,2,18,0.1111111111111111
1471-4787,2020,NA,0,18,0
1471-4892,2017,CC BY-NC-ND,2,121,0.01652892561983471
1471-4892,2017,CC BY,2,121,0.01652892561983471
1471-4892,2018,CC BY-NC-ND,3,122,0.02459016393442623
1471-4892,2018,CC BY,6,122,0.04918032786885246
1471-4892,2019,CC BY-NC-ND,5,111,0.04504504504504504
1471-4892,2019,CC BY,5,111,0.04504504504504504
1471-4892,2020,CC BY-NC-ND,8,109,0.07339449541284404
1471-4892,2020,CC BY,4,109,0.03669724770642202
1471-4892,2021,CC BY,12,130,0.09230769230769231
1471-4892,2021,CC BY-NC-ND,13,130,0.1
1471-4892,2022,CC BY,14,106,0.1320754716981132
1471-4892,2022,CC BY-NC-ND,10,106,0.09433962264150944
1471-4906,2017,CC BY,1,91,0.01098901098901099
1471-4906,2018,CC BY,5,99,0.050505050505050504
1471-4906,2019,CC BY-NC-ND,5,116,0.04310344827586207
1471-4906,2019,CC BY,6,116,0.05172413793103448
1471-4906,2020,CC BY,4,134,0.029850746268656716
1471-4906,2020,CC BY-NC-ND,13,134,0.09701492537313433
1471-4906,2021,CC BY,2,136,0.014705882352941176
1471-4906,2021,CC BY-NC-ND,12,136,0.08823529411764706
1471-4906,2022,CC BY,4,109,0.03669724770642202
1471-4906,2022,CC BY-NC-ND,8,109,0.07339449541284404
1471-4914,2017,CC BY,1,100,0.01
1471-4914,2018,CC BY,5,97,0.05154639175257732
1471-4914,2019,CC BY-NC-ND,5,116,0.04310344827586207
1471-4914,2019,CC BY,6,116,0.05172413793103448
1471-4914,2020,CC BY-NC-ND,7,129,0.05426356589147287
1471-4914,2020,CC BY,5,129,0.03875968992248062
1471-4914,2021,CC BY-NC-ND,7,147,0.047619047619047616
1471-4914,2021,CC BY,7,147,0.047619047619047616
1471-4914,2022,CC BY-NC-ND,4,122,0.03278688524590164
1471-4914,2022,CC BY,8,122,0.06557377049180328
1471-4922,2017,CC BY,11,129,0.08527131782945736
1471-4922,2017,CC BY-NC-ND,4,129,0.031007751937984496
1471-4922,2018,CC BY,8,119,0.06722689075630252
1471-4922,2018,CC BY-NC-ND,2,119,0.01680672268907563
1471-4922,2019,CC BY,8,126,0.06349206349206349
1471-4922,2019,CC BY-NC-ND,8,126,0.06349206349206349
1471-4922,2020,CC BY-NC-ND,10,142,0.07042253521126761
1471-4922,2020,CC BY,11,142,0.07746478873239436
1471-4922,2021,CC BY,8,158,0.05063291139240506
1471-4922,2021,CC BY-NC-ND,10,158,0.06329113924050633
1471-4922,2022,CC BY,15,141,0.10638297872340426
1471-4922,2022,CC BY-NC-ND,8,141,0.05673758865248227
1471-5201,2017,NA,0,12,0
1471-5201,2018,NA,0,16,0
1471-5201,2019,NA,0,13,0
1471-5201,2020,NA,0,13,0
1471-5201,2021,NA,0,20,0
1471-5201,2022,NA,0,18,0
1471-5880,2017,CC BY,1,25,0.04
1471-5880,2017,CC BY-NC-ND,1,25,0.04
1471-5880,2018,NA,0,28,0
1471-5880,2019,NA,0,3,0
1471-5953,2017,CC BY-NC-ND,2,117,0.017094017094017096
1471-5953,2018,CC BY-NC-ND,8,190,0.042105263157894736
1471-5953,2019,CC BY,1,183,0.00546448087431694
1471-5953,2019,CC BY-NC-ND,5,183,0.0273224043715847
1471-5953,2020,CC BY-NC-ND,4,195,0.020512820512820513
1471-5953,2020,CC BY,4,195,0.020512820512820513
1471-5953,2021,CC BY-NC-ND,13,268,0.048507462686567165
1471-5953,2021,CC BY,19,268,0.0708955223880597
1471-5953,2022,CC BY-NC-ND,11,150,0.07333333333333333
